npa_id,create_date,cycle_time_from_er_confirm,cycle_time_from_benefit_order,difot,created_day_of_week,created_month,created_year,days_before_effective_date,orders_last_week,has_run_payroll,sic_code,tax_payer_type,taxable_as_scorp,wc_status,state,count_work_states,days_after_joined_gusto,days_after_est_founding,count_policies,count_carriers,count_medical_carriers,medical_carrier,dental_carrier,has_composite_scheme,contains_long_tail_carrier,has_dental,has_vision,has_lidi,hsa_selected,has_fsa_dca,active_employees,eligible_employees,payroll_count,primary_payroll_admin_age,has_integrations,failed_filing_last_12_month,growth_rate_last_year,had_previous_payroll_provider,months_from_join_date,user_provided_industry,industry_classification,invoice_count,last_month_subscription_revenue,number_of_eins,multi_ein,count_address_changes_last_year,number_of_employees_logging_in_last_month,number_of_employee_logins_last_month,number_of_terminations_last_month,number_of_payroll_employees_last_month,estimated_annual_income_per_employee_last_month,has_active_workers_comp,running_total_number_of_benefits_care_cases,running_total_number_of_payroll_care_cases,running_total_number_of_cases,running_total_number_of_emails,running_total_number_of_irs_notice_reasons,amendments_last_12_month,number_of_admin_failed_logins,number_of_calls_last_month,number_of_chats_last_month,product_plan,time_to_onboard_in_days,time_to_first_payroll_in_days,prev_company_suspension,ee_average_age,count_ee_twenty_six_and_over_in_last_year,count_ee_under_twenty_six_in_last_year,count_single_employees_in_last_year,count_non_single_employees_in_last_year,count_ee_commuter_in_last_year,count_ee_home_states_in_last_year,count_ee_work_states_in_last_year,count_ee_work_home_state_diff_in_last_year,count_ee_more_than_1_job_in_last_year,count_ee_terminations_in_last_year,count_ee_touchpoints_in_last_year,count_ee_hires_in_last_year,count_401k_ees_in_last_year,count_529_ees_in_last_year,change_in_number_of_hires_last_month,change_in_number_of_termination_last_month,change_in_number_of_ee_logins_last_month,change_in_number_of_calls_last_month,change_in_number_of_admin_logins_last_month,change_in_estimated_annual_income_per_employee_last_month,selected_medical_base_tier,start_date_changed,deadline_override
41079,2020-09-15 16:28,13,13,1,4.0,9.0,2020.0,-14,69,1,8999,LLC,0,has_zp_policy,CA,2,3,2,3,1,1,Anthem Blue Cross,no_dental_carrier,0,0,0,0,0,0,0,2,2,3,,0,0,0.0,0,0,Technology,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,1,8,0,32.0,1,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,bronze,0,1
37581,2020-07-13 19:44,35,35,0,5.0,10.0,2020.0,-32,164,1,6514,LLC,1,has_zp_policy,NC,1,144,121,3,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,5,5,11,39,0,0,0.0,0,0,Real Estate,Desk,3,57.0,0,0,1,2,10,1,3,83235.84,1,0,0,3,0,0,0,0,0,0,core,17,37,0,37.6666666666667,3,0,2,1,0,1,1,0,0,0,0,3,0,0,-1,1,-1,0,-8,25994.88,silver,0,0
45169,2020-10-27 19:12,33,29,1,1.0,11.0,2020.0,-39,498,1,7371,LLC,0,has_zp_policy,FL,1,335,918,5,2,1,UnitedHealthcare,Guardian,0,0,1,1,0,0,0,41,40,45,28,0,0,0.0,0,9,Retail,POS,10,641.0,0,0,1,39,487,0,40,119770.23,1,0,4,52,20,0,0,0,2,0,concierge,11,28,0,32.9439775910364,298,59,110,68,0,1,1,0,0,11,5,9,0,0,-3,-1,-152,1,-16,1321.674,silver,0,0
46432,2020-11-02 21:22,35,35,1,1.0,11.0,2020.0,-39,498,1,1731,S-Corporation,1,eligible_for_renewal,UT,1,1258,4485,7,3,1,SelectHealth,Guardian,0,0,1,1,1,1,0,45,45,173,28,0,0,0.02564102564102564,1,39,Construction,Non-Desk,39,251.1,0,0,1,27,97,0,40,173908.267,0,0,13,35,19,0,0,3,0,1,core,70,78,0,32.541935483871,410,210,204,198,0,1,1,0,306,4,16,30,0,0,0,0,11,0,14,67184.2318,bronze,0,0
53088,2021-01-28 17:02,28,27,1,5.0,3.0,2021.0,-36,133,1,8111,Non-Profit,0,has_zp_policy,CO,1,269,2198,4,2,1,Anthem Blue Cross,Guardian,0,0,1,1,1,0,0,4,3,34,51,1,0,0.0,0,6,Technology,Desk,8,63.75,0,0,1,3,6,0,3,118493.28,1,0,0,1,0,0,0,2,0,0,complete,10,16,0,35.85,20,0,20,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,30,7666.72,gold,0,1
49035,2020-11-10 18:42,103,62,1,4.0,1.0,2021.0,-77,122,1,7389,Non-Profit,0,external_policy,MN,1,24,-31,1,1,1,HealthPartners,no_dental_carrier,0,0,0,0,0,1,0,3,2,7,,0,0,0.0,0,-2,Education,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,14,57,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,1,1
41717,2020-09-29 17:01,37,36,0,3.0,9.0,2020.0,-32,90,1,5813,LLC,0,quoting,MO,1,811,833,3,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,23,7,87,52,1,0,0.07692307692307691,0,26,Food   Beverage,POS,26,123.0,0,0,1,1,15,1,14,23814.6071,0,0,16,22,7,0,0,0,1,0,core,12,16,0,33.4366197183099,105,37,50,13,0,1,1,0,37,25,4,20,0,0,-3,-3,0,1,3,5752.3259,silver,0,0
44636,2020-10-21 15:44,53,53,1,4.0,10.0,2020.0,-64,164,1,6282,LLC,0,has_zp_policy,CA,1,975,942,1,1,1,Kaiser Permanente,no_dental_carrier,0,0,0,0,0,0,0,5,4,126,31,1,0,6.0,0,26,Finance   Insurance,Desk,26,81.0,0,0,1,2,8,0,7,88666.64,0,0,3,31,27,0,0,9,0,0,core,155,161,0,30.6734693877551,39,10,20,14,0,1,1,0,0,1,14,5,31,0,1,0,5,0,32,0.0,platinum,0,1
39559,2020-08-21 15:37,40,40,1,4.0,11.0,2020.0,-50,159,1,7389,Non-Profit,0,no_policy,TX,1,374,834,8,2,1,Blue Cross Blue Shield,Guardian,0,0,1,1,0,0,0,7,6,117,41,1,0,0.0,1,9,Non-Profits   Associations,Desk,12,257.0,0,0,2,8,184,1,9,78771.584,0,0,2,14,3,0,0,0,1,0,concierge,2,10,0,28.7285714285714,41,29,25,11,0,1,1,0,0,8,0,9,59,0,-1,-1,21,1,-3,2646.744,bronze,0,1
39925,2020-10-06 18:24,19,12,1,3.0,10.0,2020.0,-18,102,1,7379,S-Corporation,1,external_policy,CA,3,196,30,6,2,1,UnitedHealthcare,Guardian,0,0,1,1,1,0,0,2,2,5,36,1,0,0.0,0,4,Technology,Desk,4,173.0,0,0,2,2,7,0,1,85000.08,0,0,0,20,11,0,0,0,0,0,concierge,161,97,0,29.0,3,0,3,0,0,0,2,0,0,0,0,2,3,0,1,0,5,-6,-8,85000.08,silver,0,1
47402,2020-11-13 16:00,38,37,1,2.0,11.0,2020.0,-38,498,1,6531,LLC,1,has_zp_policy,AZ,7,53,3150,6,3,1,Blue Cross Blue Shield,Beam,1,0,1,1,0,0,0,41,35,16,,0,0,0.0,0,0,Professional Services,Desk,0,0.0,0,0,6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,33,35,0,30.4358974358974,46,32,26,52,0,0,6,2,0,0,0,4,0,0,0,0,0,0,0,0.0,bronze,0,0
40972,2020-09-14 18:33,39,36,1,1.0,11.0,2020.0,-39,498,1,8351,LLC,0,has_zp_policy,TX,1,70,67,6,2,1,Blue Cross Blue Shield,Guardian,0,0,1,1,1,0,0,5,3,9,41,1,0,0.0,0,-1,Healthcare   Social Assistance,Desk,1,51.0,0,0,1,2,14,0,2,184999.88,0,0,2,6,2,0,0,0,1,1,core,0,21,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,platinum,0,0
41245,2020-09-21 21:37,43,42,1,3.0,10.0,2020.0,-55,191,1,7311,S-Corporation,1,has_zp_policy,CO,5,187,158,5,2,1,UnitedHealthcare,Guardian,0,0,1,1,1,0,0,5,3,15,40,1,0,0.0,0,4,Professional Services,Desk,5,63.0,0,0,2,2,12,0,2,124999.94,0,0,1,7,3,0,0,2,0,2,complete,17,36,0,35.3,10,0,5,5,0,1,2,1,0,0,3,2,4,0,0,0,10,0,15,0.0,silver,1,0
45661,2020-10-30 02:26,45,40,1,3.0,11.0,2020.0,-58,251,1,8721,LLC,1,no_policy,TX,1,42,283,5,3,1,Blue Cross Blue Shield,Beam,0,0,1,0,1,0,0,1,1,6,37,1,0,0.0,1,0,Professional Services,Desk,1,0.0,0,0,1,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,complete,0,42,0,36.5,2,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0.0,gold,0,1
47256,2020-10-12 15:55,28,27,1,4.0,11.0,2020.0,-43,239,1,,LLC,0,has_zp_policy,IL,1,37,1205,1,1,1,Blue Cross Blue Shield,no_dental_carrier,0,0,0,0,0,0,0,8,2,0,,0,0,0.0,0,-3,Food   Beverage,POS,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,0,87,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
42172,2020-09-24 17:08,54,54,1,4.0,10.0,2020.0,-61,90,1,7389,C-Corporation,1,no_policy,CA,3,353,366,3,2,1,Oxford Health Plan (UnitedHealthcare),Guardian,0,0,1,1,0,0,0,3,2,27,40,0,0,0.0,0,11,Technology,Desk,12,51.0,0,0,0,3,2,0,1,300000.0,0,0,3,7,3,0,0,1,0,2,core,2,17,0,39.0,27,0,0,27,0,0,1,0,0,0,15,0,0,0,0,0,2,0,0,0.0,bronze,0,0
40227,2020-09-01 21:40,54,53,0,4.0,9.0,2020.0,-28,102,1,8093,S-Corporation,1,has_zp_policy,CA,1,147,610,5,2,1,Blue Shield of California,Beam,0,0,1,1,0,0,0,6,3,15,47,0,0,0.0,0,1,Healthcare   Social Assistance,Desk,1,0.0,0,0,1,5,16,0,3,0.0,0,0,0,2,1,0,0,3,1,0,complete,124,142,0,35.0,9,2,10,1,0,0,1,0,0,0,4,5,0,0,0,0,0,0,0,0.0,gold,0,1
42837,2020-10-07 14:50,45,44,1,2.0,11.0,2020.0,-45,239,1,5963,S-Corporation,1,no_policy,UT,1,1441,2056,5,2,1,SelectHealth,Guardian,0,0,1,1,0,0,0,6,3,113,32,1,0,0.2,1,45,Retail,POS,46,63.75,0,0,1,3,5,0,6,91281.45,0,0,2,4,1,0,0,1,0,0,core,23,38,0,29.9574468085106,29,18,18,9,0,1,1,2,0,0,1,1,0,0,-1,0,0,0,-8,-14311.518,silver,0,0
39215,2020-08-17 04:42,25,22,1,1.0,8.0,2020.0,-38,135,1,8641,Non-Profit,0,quoting,TX,1,90,88,7,3,1,Blue Cross Blue Shield,Beam,0,0,1,1,1,0,0,10,2,8,33,1,0,0.0,0,2,Non-Profits   Associations,Desk,2,0.0,0,0,2,13,214,2,17,31632.38,0,0,0,1,0,0,0,0,0,0,complete,0,20,0,37.0,34,11,19,26,0,1,1,0,19,5,0,8,0,0,0,2,5,-1,-90,12846.9684,platinum,0,0
49267,2020-11-28 04:46,26,25,1,5.0,12.0,2020.0,-28,318,1,8041,Sole proprietor,0,external_policy,TX,1,20,5026,5,1,1,Blue Cross Blue Shield,no_dental_carrier,0,0,0,0,0,0,0,6,6,0,,0,0,0.0,0,-2,Healthcare   Social Assistance,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,15,56,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,bronze,0,1
55431,2021-03-06 21:10,45,39,1,1.0,3.0,2021.0,-47,67,1,5331,S-Corporation,1,no_policy,TX,1,57,36,4,2,1,UnitedHealthcare,Principal,0,0,1,1,0,0,0,5,4,18,44,1,0,0.0,0,2,Retail,POS,2,87.0,0,0,2,4,43,0,4,113085.83,0,0,1,2,0,0,0,62,2,0,complete,14,18,0,46.4,10,0,4,6,0,0,1,0,0,0,0,5,10,0,5,0,39,2,139,113085.83,gold,0,0
51964,2021-01-11 16:59,34,34,1,2.0,1.0,2021.0,-41,124,1,7371,C-Corporation,0,has_zp_policy,CA,1,154,211,1,1,1,Anthem Blue Cross,no_dental_carrier,0,0,0,0,0,0,0,2,2,4,,0,0,0.0,0,0,Technology,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,146,150,0,22.5,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,platinum,0,0
53345,2021-01-25 15:58,34,34,1,3.0,2.0,2021.0,-50,134,1,8742,LLC,0,has_zp_policy,IL,3,617,620,2,1,1,Blue Cross Blue Shield,no_dental_carrier,0,0,0,0,0,0,0,2,2,42,35,1,0,1.0,0,17,Communications,Desk,18,75.0,0,0,1,2,7,0,2,62499.96,1,0,0,24,24,0,0,2,0,0,core,80,87,0,34.1538461538462,26,0,16,6,0,1,1,0,0,2,0,0,0,0,0,0,-5,0,-4,-124999.92,silver,0,0
36415,2020-06-12 18:29,37,37,1,2.0,6.0,2020.0,-46,87,1,7389,C-Corporation,0,has_zp_policy,CA,4,25,27,4,2,1,UnitedHealthcare,Beam,0,0,1,1,0,0,0,4,3,7,,0,0,0.0,0,0,Technology,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,17,39,0,33.5,8,0,2,6,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0.0,silver,0,0
48391,2020-11-20 15:25,33,33,1,5.0,11.0,2020.0,-42,239,1,8011,S-Corporation,1,external_policy,CO,1,282,581,1,1,1,Anthem Blue Cross,no_dental_carrier,0,0,0,0,0,0,0,3,2,24,48,0,0,0.0,1,8,Healthcare   Social Assistance,Desk,8,57.0,0,0,1,3,7,0,3,60248.84,0,0,0,3,1,0,0,0,0,0,core,19,30,0,37.0476190476191,21,0,17,0,0,1,1,0,0,0,1,1,0,0,-1,0,-4,0,-6,-320695.66,silver,0,0
44713,2020-10-25 20:28,102,102,0,5.0,10.0,2020.0,-63,164,1,5812,S-Corporation,1,external_policy,GA,1,451,2068,6,2,1,UnitedHealthcare,Guardian,0,0,1,1,0,0,0,36,14,63,29,1,0,0.0,1,12,Food   Beverage,POS,12,180.0,0,0,2,9,31,8,31,24142.2161,0,0,0,9,7,0,0,7,0,0,core,62,66,0,28.7338403041825,95,168,122,32,0,2,1,7,0,29,5,35,18,0,1,5,16,0,18,-1456.8119,silver,0,0
47681,2020-11-16 19:47,19,19,1,3.0,11.0,2020.0,-44,239,1,7359,S-Corporation,1,has_zp_policy,NC,2,1697,1417,2,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,3,3,155,29,1,0,-0.5,1,46,Education,Desk,46,87.0,0,0,0,1,2,0,3,81700.0,1,0,10,15,7,0,0,5,0,1,complete,287,304,0,32.0,27,0,23,0,0,1,1,0,0,0,0,0,27,0,0,0,0,0,86,0.0,silver,0,0
36406,2020-06-11 23:11,42,41,1,5.0,6.0,2020.0,-43,87,1,7372,C-Corporation,0,has_zp_policy,NY,3,9,17,3,2,1,Oxford Health Plan (UnitedHealthcare),Guardian,0,0,1,1,0,0,0,3,3,10,,0,0,0.0,0,0,Technology,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,8,13,0,30.5,2,0,2,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0.0,platinum,0,0
36106,2020-06-04 16:49,24,21,1,1.0,6.0,2020.0,-40,121,1,5021,LLC,0,eligible_for_renewal,FL,3,224,241,4,2,1,UnitedHealthcare,Guardian,0,0,1,1,1,0,0,5,5,31,55,0,0,0.0,0,7,Wholesale,Non-Desk,7,75.0,0,0,3,2,4,0,3,145666.56,0,0,14,16,3,0,0,0,0,0,complete,5,7,0,55.5172413793103,29,0,6,2,0,3,2,1,0,1,24,3,0,0,0,0,0,0,0,0.0,gold,0,0
55159,2021-03-02 21:37,26,25,1,4.0,3.0,2021.0,-51,97,1,7372,C-Corporation,0,has_zp_policy,CA,1,861,860,5,2,1,UnitedHealthcare,Guardian,0,0,1,1,0,0,0,2,2,80,27,0,0,0.0,0,28,Technology,Desk,28,51.0,0,0,0,2,21,0,2,260000.0,1,0,5,6,0,0,0,6,1,0,core,1,16,0,26.9444444444444,36,0,36,0,0,1,1,12,0,0,6,0,0,0,0,0,1,0,-4,119999.88,silver,0,0
36978,2020-06-27 23:14,58,56,1,1.0,6.0,2020.0,-64,76,1,5944,Sole proprietor,0,quoting,MA,1,736,1700,2,1,1,UnitedHealthcare,no_dental_carrier,1,0,0,0,0,0,0,4,4,95,41,1,0,0.16666666666666666,1,23,Technology,Desk,23,81.0,0,0,1,1,1,2,7,104059.0942,0,0,7,10,9,0,0,1,0,0,core,19,25,0,27.4880952380952,82,86,0,0,0,3,1,14,0,18,0,6,80,0,0,0,0,0,0,0.0,silver,0,0
36978,2020-06-27 23:14,58,56,1,1.0,6.0,2020.0,-64,76,1,5944,Sole proprietor,0,quoting,MA,1,736,1700,2,1,1,UnitedHealthcare,no_dental_carrier,1,0,0,0,0,0,0,4,4,95,41,1,0,-0.4444444444444444,1,23,Technology,Desk,24,69.0,0,0,1,3,2,1,5,66040.3342,0,0,7,12,11,0,0,0,0,0,core,19,25,0,27.4880952380952,82,86,0,0,0,3,1,14,0,18,0,6,80,0,0,-1,1,0,3,-38018.76,silver,0,0
36728,2020-06-22 15:24,28,27,0,2.0,11.0,2020.0,-21,159,1,8731,LLC,0,has_zp_policy,FL,2,418,549,5,2,1,UnitedHealthcare,Principal,0,0,1,1,0,0,0,17,17,79,35,1,0,2.2,1,8,Technology,Desk,13,135.0,0,0,4,9,32,1,16,142717.9,1,0,3,3,0,0,0,16,0,1,core,0,16,0,32.7,50,20,17,16,0,3,2,9,0,8,0,14,0,0,0,1,17,0,8,51231.0,gold,0,1
39119,2020-08-11 16:20,49,49,0,2.0,12.0,2020.0,-48,148,1,8111,Sole proprietor,0,quoting,CA,1,444,1210,5,3,1,Covered California,Principal,0,0,1,1,0,0,0,23,20,26,33,0,0,0.0,0,0,Professional Services,Desk,4,267.0,0,0,2,17,378,1,19,88089.56,0,0,5,7,3,0,0,12,1,0,complete,314,321,0,31.3125,11,5,10,6,0,1,1,0,0,0,0,1,0,0,-1,1,-127,0,10,3142.8656,gold,0,0
49788,2020-12-08 16:18,36,28,1,1.0,12.0,2020.0,-35,75,1,4513,LLC,0,no_policy,FL,1,303,354,2,2,1,UnitedHealthcare,Guardian,0,0,1,0,0,0,0,2,2,13,44,0,0,0.0,0,10,Transportation   Warehousing,Non-Desk,10,63.0,0,0,0,0,0,0,1,0.0,0,0,4,11,4,0,0,1,0,0,core,4,7,0,43.2222222222222,9,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,bronze,0,0
48378,2020-11-20 12:43,50,50,1,3.0,12.0,2020.0,-54,261,1,7231,LLC,0,external_policy,CT,1,1276,1268,3,2,1,ConnectiCare,Guardian,0,0,1,1,0,0,0,7,3,187,39,0,0,-0.2222222222222222,0,39,Personal Services,POS,40,81.0,0,0,1,0,0,0,7,134590.04,0,0,3,8,6,0,0,0,0,0,core,58,70,0,32.03125,45,19,19,20,0,1,1,0,0,1,0,0,0,0,0,0,-1,0,7,-59801.1142,silver,0,0
53505,2021-01-15 07:02,42,42,0,4.0,2.0,2021.0,-42,79,1,3999,C-Corporation,0,no_policy,MA,1,36,188,4,2,1,Harvard Pilgrim Health Care,Guardian,1,0,1,1,1,0,0,3,3,7,,0,0,0.0,0,-1,Manufacturing,Non-Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,13,19,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
37383,2020-07-08 19:38,48,44,1,1.0,8.0,2020.0,-45,94,1,8099,LLC,0,quoting,IL,1,270,258,4,2,1,Blue Cross Blue Shield,Guardian,0,0,1,1,1,0,0,6,3,31,41,1,0,0.0,0,6,Healthcare   Social Assistance,Desk,7,105.0,0,0,2,1,5,0,6,23616.6666,0,0,0,19,7,0,0,0,0,0,core,52,61,0,27.5277777777778,28,8,12,0,0,1,1,0,0,0,0,5,0,0,1,0,0,0,3,7288.6666,gold,1,0
36729,2020-06-22 15:36,30,30,1,2.0,6.0,2020.0,-32,76,1,8049,S-Corporation,1,has_zp_policy,NY,4,280,3287,5,2,1,Empire Blue Cross and Blue Shield,Guardian,0,0,1,1,0,0,0,24,11,22,42,0,0,0.0,1,5,Healthcare   Social Assistance,Desk,6,485.0,0,0,4,20,79,4,28,99595.4651,1,0,2,24,8,0,0,1,0,0,concierge,62,101,0,30.3175675675676,126,22,6,6,0,6,1,33,0,4,14,4,0,0,4,4,39,-1,22,-9744.8157,bronze,0,0
49712,2020-12-07 19:13,23,23,1,1.0,12.0,2020.0,-25,261,1,5999,LLC,0,no_policy,TX,1,303,372,5,2,1,UnitedHealthcare,Guardian,0,0,1,1,0,0,0,3,3,45,36,0,0,0.0,0,9,Retail,POS,9,63.0,0,0,1,0,0,0,2,65382.72,0,0,6,12,0,0,0,0,1,1,complete,23,30,0,35.9473684210526,18,20,28,10,0,1,1,0,0,4,0,8,0,0,-1,0,-2,1,2,-786.24,bronze,0,1
38268,2020-07-28 16:58,25,23,1,5.0,8.0,2020.0,-25,161,1,2082,LLC,0,has_zp_policy,CA,1,281,243,2,1,1,Anthem Blue Cross,no_dental_carrier,0,0,0,0,0,0,0,2,1,21,59,0,0,0.0,0,7,Manufacturing,Non-Desk,8,57.0,0,0,1,1,1,0,2,239999.76,1,0,10,20,6,1,0,1,1,0,core,29,52,0,41.8181818181818,11,0,2,2,0,1,1,0,0,1,0,3,0,0,1,-1,1,-2,2,149299.15,gold,0,1
40093,2020-08-27 16:27,46,46,0,1.0,8.0,2020.0,-31,102,1,8742,LLC,0,has_zp_policy,NY,1,4,363,4,2,1,Oxford Health Plan (UnitedHealthcare),Guardian,0,0,1,1,1,0,0,2,2,5,,0,0,0.0,0,-1,Professional Services,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,1,19,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
40325,2020-09-02 19:53,41,36,1,3.0,9.0,2020.0,-53,134,1,7379,C-Corporation,0,has_zp_policy,CA,1,13,3,4,2,1,Anthem Blue Cross,Guardian,0,0,1,0,0,0,0,2,2,6,,0,0,0.0,0,0,Personal Services,POS,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,3,13,0,39.0,2,0,2,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0.0,silver,0,0
40827,2020-08-25 17:28,29,29,1,5.0,9.0,2020.0,-44,69,1,7371,LLC,0,no_policy,CA,3,28,17,4,2,1,Covered California,Guardian,0,0,1,1,0,0,0,3,3,6,,0,0,0.0,0,-1,Technology,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,1,26,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
47554,2020-11-14 22:11,29,27,1,3.0,11.0,2020.0,-44,239,1,7372,C-Corporation,0,no_policy,WA,4,1419,1415,1,1,1,Premera Blue Cross,no_dental_carrier,1,0,0,0,0,0,0,3,3,69,40,1,0,3.0,0,46,Technology,Desk,46,63.0,0,0,1,2,14,0,1,132000.0,0,0,5,10,5,0,0,0,0,1,core,27,34,0,39.2,10,0,0,6,0,1,2,0,0,0,0,1,5,0,0,0,8,0,9,0.0,gold,0,0
51633,2020-07-27 19:17,32,25,1,4.0,1.0,2021.0,-46,122,1,7699,LLC,1,eligible_for_renewal,TX,1,164,159,4,2,1,Blue Cross Blue Shield,Guardian,0,0,1,1,1,0,0,5,2,5,53,0,0,0.0,0,-5,Construction,Non-Desk,1,63.0,0,0,0,3,16,0,4,15307.5,0,0,0,0,0,0,0,0,0,0,core,145,156,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
37899,2020-07-23 07:03,19,17,1,5.0,7.0,2020.0,-32,90,1,8221,Non-Profit,0,quoting,CA,1,1099,1093,1,1,1,Kaiser Permanente,no_dental_carrier,0,0,0,0,0,0,0,2,1,52,37,0,0,0.0,1,34,Healthcare   Social Assistance,Desk,34,51.0,0,0,0,0,0,0,2,19000.8,0,0,7,10,6,0,0,0,0,0,core,8,65,0,39.0,18,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-4332.0,bronze,0,0
45940,2020-11-03 08:27,20,20,1,3.0,11.0,2020.0,-44,239,1,,S-Corporation,1,no_policy,ID,1,128,3974,4,1,1,Regence,no_dental_carrier,0,0,0,0,0,0,0,9,7,15,58,0,0,0.0,0,4,Construction,Non-Desk,4,75.0,0,0,1,0,0,0,6,163147.5,0,0,0,0,0,0,0,0,0,0,core,8,18,0,42.2571428571429,28,7,12,23,0,1,1,0,0,1,0,6,8,0,0,0,0,0,6,43091.36,gold,0,0
36535,2020-06-09 20:51,33,32,1,5.0,12.0,2020.0,-45,148,1,3639,LLC,0,has_zp_policy,MN,2,383,351,3,2,1,Medica,Guardian,0,0,1,1,0,0,0,4,3,27,28,0,0,0.0,0,5,Manufacturing,Non-Desk,11,57.0,0,0,1,2,11,0,3,86302.2333,1,0,0,3,2,0,0,1,0,0,core,57,62,0,24.7,4,6,10,0,0,1,1,0,6,0,0,2,0,0,1,0,0,0,-2,27884.1333,silver,0,0
37496,2020-07-01 15:54,35,35,1,3.0,7.0,2020.0,-48,87,1,6719,C-Corporation,0,quoting,MA,4,21,44,4,3,1,UnitedHealthcare,Principal,0,0,1,1,1,0,0,4,4,4,,0,0,0.0,0,0,Professional Services,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,7,21,0,44.5,4,0,1,3,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0.0,gold,0,0
42810,2020-10-06 19:01,23,21,1,5.0,10.0,2020.0,-39,149,1,6531,General partnership,0,has_zp_policy,CA,1,127,16,6,2,1,Anthem Blue Cross,Guardian,0,0,1,1,0,0,0,2,2,3,,0,0,0.0,0,0,Real Estate,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,108,122,0,31.5,2,0,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0.0,silver,0,0
40471,2020-09-06 23:50,20,18,1,4.0,9.0,2020.0,-45,69,1,7379,C-Corporation,0,no_policy,CA,3,267,269,1,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,4,2,26,34,1,0,0.0,0,9,Technology,Desk,9,51.0,0,0,1,1,2,0,2,312000.0,0,0,0,2,0,0,0,0,0,0,core,1,8,0,31.8,18,2,5,9,0,1,3,0,0,0,1,3,7,0,0,0,0,0,0,0.0,silver,0,0
44675,2020-10-23 22:52,40,38,1,5.0,11.0,2020.0,-56,251,1,8721,S-Corporation,1,has_zp_policy,IL,2,157,4875,6,3,1,Blue Cross Blue Shield,Guardian,0,0,1,1,1,0,0,4,4,22,47,0,0,0.0,1,3,Professional Services,Desk,4,0.0,0,0,1,3,5,0,4,126403.68,1,0,0,0,0,0,0,1,0,0,complete,31,40,0,39.2666666666667,11,4,13,2,0,1,1,3,0,0,0,1,0,0,0,0,-3,0,-2,47999.575,silver,0,0
